file_name,latitude,longitude,altitude,date_time,coordenadas,dia
IMG_5610.JPG,40.70144,-74.01591,,2013-07-29 11:18:26,NO,3
IMG_5616.JPG,40.70364,-74.01628,,2013-07-29 11:19:43,NO,3
IMG_5623.JPG,40.70733333333333,-74.011,,2013-07-29 11:34:52,NO,3
IMG_5625.JPG,40.70561,-74.0136,,2013-07-29 11:38:31,NO,3
IMG_5627.JPG,40.707,-74.01116666666667,,2013-07-29 11:40:07,NO,3
IMG_3632.JPG,40.707,-74.01116666666667,18.79397394136808,2013-07-29 11:41:32,SI,3
IMG_3633.JPG,40.707,-74.01116666666667,18.79397394136808,2013-07-29 11:41:33,SI,3
IMG_5628.JPG,40.707,-74.01116666666667,,2013-07-29 11:41:38,NO,3
IMG_5629.JPG,40.707,-74.01116666666667,,2013-07-29 11:43:30,NO,3
IMG_5631.JPG,40.70759,-74.01176,,2013-07-29 11:46:37,NO,3
IMG_3635.JPG,40.70866666666667,-74.008,,2013-07-29 11:50:29,SI,3
IMG_3637.JPG,40.70733333333333,-74.011,17.16461916461916,2013-07-29 11:50:42,SI,3
IMG_3639.JPG,40.70733333333333,-74.011,17.16461916461916,2013-07-29 11:50:50,SI,3
IMG_5632.JPG,40.70733333333333,-74.011,,2013-07-29 11:51:16,NO,3
IMG_5633.JPG,40.70733333333333,-74.011,,2013-07-29 11:51:21,NO,3
IMG_5635.JPG,40.70733333333333,-74.011,,2013-07-29 11:51:50,NO,3
IMG_5637.JPG,40.70983333333334,-74.01283333333333,,2013-07-29 11:55:32,NO,3
IMG_5639.JPG,40.70977,-74.00678,,2013-07-29 12:04:33,NO,3
IMG_3640.JPG,40.70866666666667,-74.008,,2013-07-29 12:07:21,SI,3
IMG_3641.JPG,40.70866666666667,-74.008,,2013-07-29 12:07:21,SI,3
IMG_3642.JPG,40.70983333333334,-74.01283333333333,29.234375,2013-07-29 12:07:49,SI,3
IMG_5640.JPG,40.70983333333334,-74.01283333333333,,2013-07-29 12:08:52,NO,3
IMG_5641.JPG,40.70983333333334,-74.01283333333333,,2013-07-29 12:09:17,NO,3
IMG_3644.JPG,40.70866666666667,-74.008,,2013-07-29 12:29:55,SI,3
IMG_3647.JPG,40.71416666666666,-74.017,9.745895230648944,2013-07-29 12:30:07,SI,3
IMG_3648.JPG,40.71416666666666,-74.0165,11.04950716845878,2013-07-29 12:30:50,SI,3
IMG_5643.JPG,40.71416666666666,-74.0165,,2013-07-29 12:31:24,NO,3
IMG_5644.JPG,40.71416666666666,-74.0165,,2013-07-29 12:31:50,NO,3
IMG_5646.JPG,40.71129,-74.0084,,2013-07-29 12:47:52,NO,3
IMG_5648.JPG,40.71196,-74.00807,,2013-07-29 12:49:15,NO,3
IMG_3650.JPG,40.70866666666667,-74.00016666666667,21.45635528330781,2013-07-29 13:07:35,SI,3
IMG_3652.JPG,40.7085,-73.99983333333333,30.57014925373134,2013-07-29 13:07:51,SI,3
IMG_3653.JPG,40.7085,-73.99983333333333,30.57014925373134,2013-07-29 13:07:52,SI,3
IMG_5655.JPG,40.7085,-73.99983333333333,,2013-07-29 13:08:09,NO,3
IMG_3655.JPG,40.708,-73.99933333333334,31.53920933246922,2013-07-29 13:10:34,SI,3
IMG_567X.JPG,40.71468,-74.00284,,2013-07-29 14:00:22,NO,3
IMG_5675.JPG,40.7172,-74.00367,,2013-07-29 14:39:22,NO,3
IMG_5676.JPG,40.71927,-74.00202,,2013-07-29 14:53:39,NO,3
IMG_5677.JPG,40.72093,-74.00061,,2013-07-29 14:54:26,NO,3
IMG_5679.JPG,40.72411,-73.99793,,2013-07-29 15:15:08,NO,3
IMG_5680.JPG,40.72518,-73.99575,,2013-07-29 15:24:33,NO,3
IMG_3656.JPG,40.7294,-73.99334,,2013-07-29 16:03:31,NO,3
IMG_3658.JPG,40.7294,-73.99334,,2013-07-29 16:03:42,NO,3
IMG_3660.JPG,40.7294,-73.99334,,2013-07-29 16:03:49,NO,3
IMG_3662.JPG,40.7294,-73.99334,,2013-07-29 16:04:12,NO,3
IMG_5687.JPG,40.73562,-73.98982,,2013-07-29 16:40:22,NO,3
IMG_5688.JPG,40.73607,-73.9902,,2013-07-29 16:40:43,NO,3
IMG_5689.JPG,40.7355,-73.99029,,2013-07-29 16:41:27,NO,3
IMG_5690.JPG,40.73739,-73.99088,,2013-07-29 16:51:11,NO,3
IMG_5691.JPG,40.74004,73.98958,,2013-07-29 16:52:43,NO,3
IMG_5694.JPG,40.74067,-73.98948,,2013-07-29 17:00:24,NO,3
IMG_5696.JPG,40.74079,-73.98983,,2013-07-29 17:00:30,NO,3
IMG_3665.JPG,40.74052,-73.9895,,2013-07-29 17:02:38,SI,3
IMG_5697.JPG,40.74085,-73.98995,,2013-07-29 17:05:40,NO,3
IMG_5699.JPG,40.74158,-73.98946,,2013-07-29 17:06:06,NO,3
IMG_5700.JPG,40.74144,-73.98947,,2013-07-29 17:06:50,NO,3
IMG_3667.JPG,40.74166666666667,-73.9895,0.0,2013-07-29 17:07:08,SI,3
IMG_570X.JPG,40.74242,-73.98808,,2013-07-29 17:18:37,NO,3
IMG_5704.JPG,40.7478,-73.985,,2013-07-29 17:26:37,NO,3
IMG_5705.JPG,40.74785,-73.98521,,2013-07-29 17:28:25,NO,3
IMG_5706.JPG,40.74785,-73.98521,,2013-07-29 17:40:14,NO,3
IMG_5719.JPG,40.74817,-73.98586,,2013-07-29 17:51:05,NO,3
IMG_3669.JPG,40.7495,-73.99033333333334,,2013-07-29 18:21:15,SI,3
IMG_3671.JPG,40.75066666666667,-73.99116666666667,39.63984674329502,2013-07-29 18:21:28,SI,3
IMG_3670.JPG,40.75066666666667,-73.99116666666667,39.63984674329502,2013-07-29 18:21:28,SI,3
IMG_5722.JPG,40.75066666666667,-73.99116666666667,,2013-07-29 18:22:35,NO,3
IMG_3672.JPG,40.75066666666667,-73.99116666666667,39.63984674329502,2013-07-29 18:23:09,SI,3
IMG_5726.JPG,40.75066666666667,-73.99116666666667,,2013-07-29 18:24:14,NO,3
IMG_5727.JPG,40.75043,-73.99128,,2013-07-29 18:29:32,NO,3
IMG_5731.JPG,40.74865,-73.99091,,2013-07-29 18:36:34,NO,3
IMG_5732.JPG,40.7485,-73.98564,,2013-07-29 19:24:29,NO,3
IMG_5733.JPG,40.7485,-73.98564,,2013-07-29 19:56:02,NO,3
IMG_5782.JPG,40.75017,-73.98121,,2013-07-29 20:40:17,NO,3
IMG_5789.JPG,40.75277,73.97923,,2013-07-29 20:59:03,NO,3
IMG_5791.JPG,40.75349,-73.97882,,2013-07-29 20:59:34,NO,3
IMG_5793.JPG,40.75865,-73.98132,,2013-07-29 22:39:02,NO,3
IMG_5794.JPG,40.75904,-73.98092,,2013-07-29 22:45:56,NO,3
IMG_5797.JPG,40.75979,-73.98033,,2013-07-29 22:50:41,NO,3
IMG_5800.JPG,40.75945,-73.97934,,2013-07-29 22:51:41,NO,3
IMG_5801.JPG,40.75908,-73.97858,,2013-07-29 22:53:36,NO,3
IMG_5803.JPG,40.75861,-73.97834,,2013-07-29 22:54:08,NO,3
IMG_5804.JPG,40.75851,-73.97871,,2013-07-29 22:54:47,NO,3
IMG_3673.JPG,40.75466666666667,-73.9735,,2013-07-29 23:47:36,SI,3
IMG_3674.JPG,40.75466666666667,-73.9735,,2013-07-29 23:48:03,SI,3
IMG_5808.JPG,,,,2013-07-30 08:52:06,NO,4
IMG_5809.JPG,,,,2013-07-30 08:54:03,NO,4
IMG_5810.JPG,,,,2013-07-30 08:54:31,NO,4
IMG_5811.JPG,,,,2013-07-30 08:54:35,NO,4
IMG_5812.JPG,,,,2013-07-30 08:56:13,NO,4
IMG_5813.JPG,,,,2013-07-30 08:58:49,NO,4
IMG_5821.JPG,,,,2013-07-30 09:22:08,NO,4
IMG_5829.JPG,,,,2013-07-30 10:00:15,NO,4
IMG_5831.JPG,,,,2013-07-30 10:05:05,NO,4
IMG_5832.JPG,,,,2013-07-30 11:53:50,NO,4
IMG_5833.JPG,,,,2013-07-30 12:06:42,NO,4
IMG_5834.JPG,,,,2013-07-30 12:16:27,NO,4
IMG_5836.JPG,39.94333333333334,-75.161,,2013-07-30 12:47:30,NO,4
IMG_5837.JPG,39.94333333333334,-75.161,,2013-07-30 12:47:38,NO,4
IMG_3677.JPG,39.94333333333334,-75.161,,2013-07-30 12:47:47,SI,4
IMG_5839.JPG,39.94333333333334,-75.161,,2013-07-30 12:48:57,NO,4
IMG_5840.JPG,,,,2013-07-30 12:58:31,NO,4
IMG_5841.JPG,,,,2013-07-30 13:04:43,NO,4
IMG_5842.JPG,,,,2013-07-30 13:04:58,NO,4
IMG_5843.JPG,,,,2013-07-30 13:05:41,NO,4
IMG_5844.JPG,,,,2013-07-30 13:10:33,NO,4
IMG_5847.JPG,,,,2013-07-30 13:12:39,NO,4
IMG_5850.JPG,,,,2013-07-30 13:26:30,NO,4
IMG_5855.JPG,,,,2013-07-30 13:51:26,NO,4
IMG_5857.JPG,,,,2013-07-30 14:42:54,NO,4
IMG_5859.JPG,,,,2013-07-30 14:47:54,NO,4
IMG_5861.JPG,,,,2013-07-30 14:58:18,NO,4
IMG_5862.JPG,,,,2013-07-30 14:58:31,NO,4
IMG_5864.JPG,,,,2013-07-30 15:01:10,NO,4
IMG_5865.JPG,,,,2013-07-30 15:02:09,NO,4
IMG_5867.JPG,,,,2013-07-30 15:03:26,NO,4
IMG_5868.JPG,,,,2013-07-30 15:07:55,NO,4
IMG_5869.JPG,,,,2013-07-30 15:08:04,NO,4
IMG_5870.JPG,,,,2013-07-30 15:09:55,NO,4
IMG_5873.JPG,,,,2013-07-30 15:12:42,NO,4
IMG_5875.JPG,,,,2013-07-30 15:13:33,NO,4
IMG_5881.JPG,,,,2013-07-30 15:27:13,NO,4
IMG_5883.JPG,,,,2013-07-30 15:29:35,NO,4
IMG_5885.JPG,,,,2013-07-30 15:32:06,NO,4
IMG_5893.JPG,,,,2013-07-30 15:49:00,NO,4
IMG_5894.JPG,,,,2013-07-30 15:49:52,NO,4
IMG_5897.JPG,,,,2013-07-30 16:07:15,NO,4
IMG_5922.JPG,,,,2013-07-30 16:34:37,NO,4
IMG_5924.JPG,,,,2013-07-30 16:39:45,NO,4
IMG_5927.JPG,,,,2013-07-30 16:41:10,NO,4
IMG_5930.JPG,,,,2013-07-30 16:49:47,NO,4
IMG_5934.JPG,,,,2013-07-30 20:01:21,NO,4
IMG_3678.JPG,40.75416666666667,-73.98383333333334,,2013-07-30 21:16:58,SI,4
IMG_3679.JPG,40.75416666666667,-73.98383333333334,,2013-07-30 21:16:59,SI,4
IMG_5935.JPG,40.75416666666667,-73.98383333333334,,2013-07-30 21:18:03,NO,4
IMG_3681.JPG,40.75566666666667,-73.983,,2013-07-30 21:21:35,SI,4
IMG_3682.JPG,40.75566666666667,-73.983,,2013-07-30 21:22:43,SI,4
IMG_3683.JPG,40.75566666666667,-73.983,,2013-07-30 21:22:43,SI,4
IMG_5936.JPG,40.75566666666667,-73.983,,2013-07-30 21:22:44,NO,4
IMG_3685.JPG,40.75566666666667,-73.983,,2013-07-30 21:24:12,SI,4
IMG_5938.JPG,40.75566666666667,-73.983,,2013-07-30 21:24:20,NO,4
IMG_5940.JPG,40.758,-73.98783333333333,,2013-07-30 21:25:35,NO,4
IMG_3687.JPG,40.758,-73.98783333333333,,2013-07-30 21:25:48,NO,4
IMG_3686.JPG,40.758,-73.98783333333333,,2013-07-30 21:25:48,NO,4
IMG_3688.JPG,40.757,-73.98666666666666,,2013-07-30 21:26:03,NO,4
IMG_3689.JPG,40.757,-73.98666666666666,,2013-07-30 21:26:04,NO,4
IMG_5941.JPG,40.757,-73.98666666666666,,2013-07-30 21:26:34,NO,4
IMG_3691.JPG,40.758,-73.98783333333333,11.08166189111748,2013-07-30 21:26:50,SI,4
IMG_3693.JPG,40.758,-73.98783333333333,11.08166189111748,2013-07-30 21:26:58,SI,4
IMG_5942.JPG,40.757,-73.98633333333333,,2013-07-30 21:27:27,NO,4
IMG_3695.JPG,40.757,-73.98666666666666,17.30290872617854,2013-07-30 21:27:49,SI,4
IMG_5943.JPG,40.757,-73.98633333333333,,2013-07-30 21:27:56,NO,4
IMG_5944.JPG,40.757,-73.98633333333333,,2013-07-30 21:28:00,NO,4
IMG_5945.JPG,40.75716666666667,-73.98666666666666,,2013-07-30 21:28:24,NO,4
IMG_3697.JPG,40.75716666666667,-73.98666666666666,17.8997867803838,2013-07-30 21:28:39,SI,4
IMG_5946.JPG,40.75716666666667,-73.98666666666666,,2013-07-30 21:28:39,NO,4
IMG_3696.JPG,40.75716666666667,-73.98666666666666,17.90402476780186,2013-07-30 21:28:39,SI,4
IMG_3698.JPG,40.757,-73.98633333333333,18.27713625866051,2013-07-30 21:29:06,SI,4
IMG_3699.JPG,40.757,-73.98633333333333,18.27713625866051,2013-07-30 21:29:06,SI,4
IMG_3700.JPG,40.75716666666667,-73.98666666666666,17.88566243194192,2013-07-30 21:30:17,SI,4
IMG_3701.JPG,40.75716666666667,-73.98666666666666,17.88566243194192,2013-07-30 21:30:17,SI,4
IMG_5953.JPG,40.75716666666667,-73.98666666666666,,2013-07-30 21:31:43,NO,4
IMG_5954.JPG,40.7565,-73.98566666666666,,2013-07-30 21:32:17,NO,4
IMG_5955.JPG,40.7565,-73.98566666666666,,2013-07-30 21:32:22,NO,4
IMG_3705.JPG,40.7565,-73.98566666666666,32.0935550935551,2013-07-30 21:33:56,SI,4
IMG_5961.JPG,40.75633333333333,-73.98533333333333,,2013-07-30 21:34:31,NO,4
IMG_3706.JPG,40.757,-73.9865,76.34823091247672,2013-07-30 21:34:48,SI,4
IMG_3707.JPG,40.75633333333333,-73.98533333333333,110.7044025157233,2013-07-30 21:35:54,SI,4
IMG_3709.JPG,40.7575,-73.98666666666666,25.57988165680473,2013-07-30 21:46:34,SI,4
IMG_3712.JPG,40.75816666666667,-73.98483333333333,92.0251798561151,2013-07-30 21:58:16,SI,4
IMG_5975.JPG,,,,2013-07-31 08:09:59,NO,5
IMG_5976.JPG,,,,2013-07-31 08:30:42,NO,5
IMG_5977.JPG,,,,2013-07-31 08:30:46,NO,5
IMG_5978.JPG,,,,2013-07-31 08:30:55,NO,5
IMG_5981.JPG,,,,2013-07-31 08:41:51,NO,5
IMG_5983.JPG,,,,2013-07-31 09:50:05,NO,5
IMG_5984.JPG,,,,2013-07-31 09:50:08,NO,5
IMG_5985.JPG,,,,2013-07-31 09:50:22,NO,5
IMG_5987.JPG,,,,2013-07-31 09:51:54,NO,5
IMG_5989.JPG,38.88983333333334,-77.00766666666667,,2013-07-31 10:03:02,NO,5
IMG_3717.JPG,38.926,-76.915,,2013-07-31 10:03:09,SI,5
IMG_3719.JPG,38.926,-76.915,,2013-07-31 10:03:18,SI,5
IMG_3721.JPG,38.88983333333334,-77.00766666666667,15.06767283349562,2013-07-31 10:03:27,SI,5
IMG_5997.JPG,,,,2013-07-31 10:07:57,NO,5
IMG_3723.JPG,38.88983333333334,-77.0105,12.67458432304038,2013-07-31 10:34:19,SI,5
IMG_6018.JPG,,,,2013-07-31 10:54:47,NO,5
IMG_6024.JPG,,,,2013-07-31 10:57:31,NO,5
IMG_6038.JPG,,,,2013-07-31 12:06:23,NO,5
IMG_6039.JPG,,,,2013-07-31 12:14:59,NO,5
IMG_6045.JPG,,,,2013-07-31 12:28:21,NO,5
IMG_6049.JPG,,,,2013-07-31 13:52:14,NO,5
IMG_6050.JPG,,,,2013-07-31 13:57:55,NO,5
IMG_6052.JPG,,,,2013-07-31 14:03:55,NO,5
IMG_6053.JPG,,,,2013-07-31 14:07:47,NO,5
IMG_6058.JPG,,,,2013-07-31 14:18:10,NO,5
IMG_6060.JPG,,,,2013-07-31 14:19:56,NO,5
IMG_3725.JPG,38.893,-77.04133333333333,,2013-07-31 14:22:50,SI,5
IMG_6076.JPG,,,,2013-07-31 14:46:21,NO,5
IMG_6078.JPG,,,,2013-07-31 14:52:57,NO,5
IMG_6079.JPG,,,,2013-07-31 14:54:09,NO,5
IMG_6088.JPG,,,,2013-07-31 15:04:10,NO,5
IMG_6089.JPG,,,,2013-07-31 15:15:41,NO,5
IMG_3727.JPG,38.893,-77.04133333333333,,2013-07-31 15:39:39,SI,5
IMG_3730.JPG,38.893,-77.04133333333333,,2013-07-31 15:39:49,SI,5
IMG_3731.JPG,38.889,-77.04916666666666,11.43186582809224,2013-07-31 15:41:07,SI,5
IMG_3732.JPG,38.889,-77.04916666666666,11.22771815212319,2013-07-31 15:41:36,SI,5
IMG_6098.JPG,,,,2013-07-31 15:44:05,NO,5
IMG_3734.JPG,38.88933333333333,-77.05,19.84664536741214,2013-07-31 15:47:02,SI,5
IMG_3735.JPG,38.88916666666667,-77.05016666666667,15.94787234042553,2013-07-31 15:49:35,SI,5
IMG_3737.JPG,38.88916666666667,-77.04966666666667,15.32463768115942,2013-07-31 15:51:12,SI,5
IMG_3740.JPG,38.89533333333333,-77.03666666666666,13.66981317600787,2013-07-31 16:23:27,SI,5
IMG_3742.JPG,38.8985,-77.0365,16.95437956204379,2013-07-31 16:37:56,SI,5
IMG_6110.JPG,38.8985,-77.0365,,2013-07-31 16:39:25,NO,5
IMG_6114.JPG,,,,2013-07-31 17:12:08,NO,5
IMG_6115.JPG,,,,2013-07-31 17:14:29,NO,5
IMG_6118.JPG,,,,2013-07-31 18:05:22,NO,5
IMG_6119.JPG,,,,2013-07-31 18:05:57,NO,5
IMG_6121.JPG,,,,2013-07-31 18:07:49,NO,5
IMG_3744.JPG,38.89783333333333,-77.00633333333333,,2013-07-31 20:12:02,SI,5
IMG_3746.JPG,38.89783333333333,-77.00633333333333,,2013-07-31 20:12:23,SI,5
IMG_3747.JPG,40.755,-73.97766666666666,,2013-08-01 09:36:55,SI,6
IMG_6124.JPG,,,,2013-08-01 10:18:49,NO,6
IMG_6134.JPG,,,,2013-08-01 10:42:36,NO,6
IMG_6135.JPG,,,,2013-08-01 11:06:25,NO,6
IMG_6136.JPG,,,,2013-08-01 11:07:45,NO,6
IMG_6137.JPG,,,,2013-08-01 11:08:58,NO,6
IMG_6141.JPG,,,,2013-08-01 11:22:24,NO,6
IMG_6143.JPG,,,,2013-08-01 11:24:21,NO,6
IMG_6144.JPG,,,,2013-08-01 11:27:33,NO,6
IMG_6145.JPG,,,,2013-08-01 11:33:51,NO,6
IMG_6149.JPG,,,,2013-08-01 11:34:58,NO,6
IMG_6150.JPG,,,,2013-08-01 11:36:00,NO,6
IMG_6151.JPG,,,,2013-08-01 11:36:16,NO,6
IMG_6152.JPG,,,,2013-08-01 11:36:27,NO,6
IMG_6153.JPG,,,,2013-08-01 11:48:32,NO,6
IMG_6155.JPG,,,,2013-08-01 11:52:08,NO,6
IMG_3748.JPG,,,,2013-08-01 11:55:34,NO,6
IMG_6157.JPG,,,,2013-08-01 11:56:57,NO,6
IMG_6158.JPG,,,,2013-08-01 11:58:38,NO,6
IMG_6159.JPG,,,,2013-08-01 12:00:35,NO,6
IMG_3752.JPG,,,,2013-08-01 12:13:07,NO,6
IMG_3753.JPG,,,,2013-08-01 12:13:07,NO,6
IMG_3754.JPG,,,,2013-08-01 12:13:57,NO,6
IMG_6171.JPG,,,,2013-08-01 12:15:57,NO,6
IMG_6174.JPG,,,,2013-08-01 12:17:17,NO,6
IMG_6175.JPG,,,,2013-08-01 12:18:54,NO,6
IMG_6176.JPG,,,,2013-08-01 12:19:04,NO,6
IMG_6180.JPG,,,,2013-08-01 12:22:41,NO,6
IMG_3756.JPG,,,,2013-08-01 12:28:24,NO,6
IMG_6181.JPG,,,,2013-08-01 12:49:33,NO,6
IMG_3758.JPG,40.76366666666667,-73.966,,2013-08-01 13:34:20,SI,6
IMG_3759.JPG,40.76366666666667,-73.966,,2013-08-01 13:34:20,SI,6
IMG_6186.JPG,,,,2013-08-01 18:07:42,NO,6
IMG_3760.JPG,40.75566666666667,-73.983,,2013-08-01 18:44:15,SI,6
IMG_3762.JPG,40.75566666666667,-73.983,,2013-08-01 18:45:53,SI,6
IMG_3763.JPG,40.75566666666667,-73.983,,2013-08-01 18:45:53,SI,6
IMG_3764.JPG,40.75566666666667,-73.983,,2013-08-01 18:46:00,SI,6
IMG_3765.JPG,40.75566666666667,-73.983,,2013-08-01 18:46:00,SI,6
IMG_3766.JPG,40.75566666666667,-73.983,,2013-08-01 18:46:49,SI,6
IMG_3767.JPG,40.7555,-73.9875,,2013-08-01 18:48:15,NO,6
IMG_3768.JPG,40.7555,-73.9875,,2013-08-01 18:48:15,NO,6
IMG_3770.JPG,40.7555,-73.9875,9.014348785871965,2013-08-01 18:49:31,SI,6
IMG_6187.JPG,,,,2013-08-01 19:32:56,NO,6
IMG_6189.JPG,,,,2013-08-01 19:35:10,NO,6
IMG_3771.JPG,,,,2013-08-01 19:55:07,NO,6
IMG_3773.JPG,,,,2013-08-01 19:55:16,NO,6
IMG_3774.JPG,,,,2013-08-01 19:55:26,NO,6
IMG_3776.JPG,,,,2013-08-01 19:55:36,NO,6
IMG_6201.JPG,,,,2013-08-01 20:34:12,NO,6
IMG_6209.JPG,,,,2013-08-01 20:43:52,NO,6
IMG_6210.JPG,,,,2013-08-01 20:49:49,NO,6
IMG_6213.JPG,,,,2013-08-01 20:50:33,NO,6
IMG_3784.JPG,40.75516666666667,-73.97716666666666,,2013-08-01 21:27:31,SI,6
IMG_3786.JPG,40.75516666666667,-73.97716666666666,,2013-08-01 21:27:40,SI,6
IMG_3788.JPG,40.755,-73.9775,,2013-08-01 21:28:06,SI,6
IMG_3791.JPG,40.75483333333333,-73.97816666666667,,2013-08-01 21:37:21,SI,6
IMG_6214.JPG,,,,2013-08-02 11:05:33,NO,7
IMG_6216.JPG,,,,2013-08-02 11:21:28,NO,7
IMG_6217.JPG,,,,2013-08-02 11:31:56,NO,7
IMG_6220.JPG,,,,2013-08-02 11:37:35,NO,7
IMG_6224.JPG,,,,2013-08-02 11:39:13,NO,7
IMG_6225.JPG,,,,2013-08-02 11:39:32,NO,7
IMG_6230.JPG,,,,2013-08-02 11:39:52,NO,7
IMG_6233.JPG,,,,2013-08-02 12:02:29,NO,7
IMG_6236.JPG,,,,2013-08-02 12:11:01,NO,7
IMG_6241.JPG,,,,2013-08-02 12:58:23,NO,7
IMG_3792.JPG,,,,2013-08-02 13:36:47,NO,7
IMG_3794.JPG,,,,2013-08-02 13:36:57,NO,7
IMG_6242.JPG,,,,2013-08-02 13:43:07,NO,7
IMG_3796.JPG,41.2635,-72.997,0.0,2013-08-02 13:47:34,SI,7
IMG_6244.JPG,41.2635,-72.997,,2013-08-02 13:49:33,NO,7
IMG_6246.JPG,,,,2013-08-02 16:18:40,NO,7
IMG_6247.JPG,41.28683333333333,-72.88133333333333,,2013-08-02 16:19:58,NO,7
IMG_6249.JPG,41.28683333333333,-72.88133333333333,,2013-08-02 16:20:58,NO,7
IMG_3798.JPG,41.28683333333333,-72.88133333333333,12.00043687199651,2013-08-02 16:20:58,SI,7
IMG_6257.JPG,,,,2013-08-02 17:38:49,NO,7
IMG_6258.JPG,,,,2013-08-02 17:39:02,NO,7
IMG_6267.JPG,,,,2013-08-02 17:53:46,NO,7
IMG_6270.JPG,,,,2013-08-02 17:56:27,NO,7
IMG_6272.JPG,,,,2013-08-02 17:56:52,NO,7
IMG_6273.JPG,,,,2013-08-02 18:03:50,NO,7
IMG_6277.JPG,,,,2013-08-02 18:06:50,NO,7
IMG_3800.JPG,41.36183333333334,-71.96333333333334,11.1033386327504,2013-08-02 18:26:46,SI,7
IMG_3801.JPG,41.36183333333334,-71.96333333333334,11.1033386327504,2013-08-02 18:26:47,SI,7
IMG_3803.JPG,41.362,-71.9635,12.16467780429594,2013-08-02 18:27:36,SI,7
IMG_3802.JPG,41.362,-71.9635,12.16467780429594,2013-08-02 18:27:36,SI,7
IMG_6288.JPG,41.362,-71.9635,,2013-08-02 18:28:16,NO,7
IMG_3808.JPG,41.362,-71.9635,9.644233710614866,2013-08-02 18:29:16,SI,7
IMG_3809.JPG,41.362,-71.9635,9.644233710614866,2013-08-02 18:29:16,SI,7
IMG_3810.JPG,41.362,-71.96333333333334,4.087551299589603,2013-08-02 18:31:51,SI,7
IMG_3811.JPG,41.362,-71.96333333333334,4.087551299589603,2013-08-02 18:31:51,SI,7
IMG_6294.JPG,41.362,-71.96333333333334,,2013-08-02 18:32:45,NO,7
IMG_6300.JPG,,,,2013-08-02 18:49:46,NO,7
